Filename,Music,MFC0_n,MFC1_n,MFC2_n,MFC3_n,MFC4_n,MFC5_n,MFC6_n,MFC7_n,MFC8_n,MFC9_n,MFC10_n,MFC11_n,MFC12_n,MFC13_n,MFC14_n,MFC15_n,MFC16_n,MFC17_n,MFC18_n,MFC19_n,MFC20_n,MFC21_n,MFC22_n,MFC23_n,MFC24_n,MFC25_n,MFC26_n,MFC27_n,MFC28_n,MFC29_n,MFC30_n,MFC31_n,MFC32_n,MFC33_n,MFC34_n,MFC35_n,MFC36_n,MFC37_n,MFC38_n,MFC39_n,MFC40_n,MFC41_n,MFC42_n,MFC43_n,MFC44_n,MFC45_n,MFC46_n,MFC47_n,MFC48_n,MFC49_n,MFC50_n,MFC51_n,MFC52_n,MFC53_n,MFC54_n,MFC55_n,MFC56_n,MFC57_n,MFC58_n,MFC59_n,MFC60_n,MFC61_n,MFC62_n,MFC63_n,MFC64_n,MFC65_n,MFC66_n,MFC67_n,MFC68_n,MFC69_n,MFC70_n,MFC71_n,MFC72_n,MFC73_n,MFC74_n,MFC75_n,MFC76_n,MFC77_n,MFC78_n,MFC79_n,MFC80_n,MFC81_n,MFC82_n,MFC83_n,MFC84_n,MFC85_n,MFC86_n,MFC87_n,MFC88_n,MFC89_n,MFC90_n,MFC91_n,MFC92_n,MFC93_n,MFC94_n,MFC95_n,MFC96_n,MFC97_n,MFC98_n,MFC99_n,MFC100_n,MFC101_n,MFC102_n,MFC103_n,MFC104_n,MFC105_n,MFC106_n,MFC107_n,MFC108_n,MFC109_n,MFC110_n,MFC111_n,MFC112_n,MFC113_n,MFC114_n,MFC115_n,MFC116_n,MFC117_n,MFC118_n,MFC119_n
acomic2.wav,0,-1.8518565123344835,-0.21279812744476265,1.3738749962271384,-0.07186131783819467,0.7008293864315148,0.8935976834247704,0.6175263705070776,-0.2474784673174874,0.25144549323504944,0.11059452038196417,-0.73200319109145,-0.39661826888356627,0.40518091266017975,-0.6483186500685617,0.44402157693554534,-0.18161523325383652,-0.3266371647395239,0.37007212948744483,0.036406169702552234,-0.06950159115039126,-0.1868924153430874,0.5048339470869776,-0.5953600298767348,-0.19843070416895975,0.07862741835725336,-0.38302572518503,-0.1363752636090639,-0.20596358827217923,-0.22782454511671155,-0.2602123806854231,-0.022586604024897285,0.15072281977111054,-0.3182416714302262,-0.23006364432948773,-0.00801807059241559,-0.5211232029380766,-0.026945440278245022,-0.38340976750065503,-0.24931547102423343,0.15250997545537293,-0.08219238267876414,-0.2789605490392574,0.5259132947234239,-0.3200086548098506,0.6327498398610287,0.20989539435407611,0.29010894615655375,0.213849953065442,0.3177889140152294,0.5092115627100549,0.1280618353352162,0.2941770738596258,0.06247808819771224,0.4587041775518609,0.8196044568827353,0.6442914256584499,0.8723820326447465,0.5441084200191033,1.0077193022872002,0.8096146408909274,0.7971977210170146,0.7641230469572134,1.124854691348801,1.2926287195107014,1.6407470678607896,1.5120600551358376,1.0390309042137607,1.4008622216733997,0.6894109440203068,0.7107652937684588,0.9470591473374669,1.37199612603282,1.403226923842521,1.4780014524735408,2.0977065018277647,1.5486259270711444,1.3202036633032672,1.1572419414027701,1.4904062291505167,0.9849702938801064,0.9532643293804507,0.9332356183820167,1.0432637197291528,1.2960740003047337,1.7872879107113406,1.006433331355597,1.0794859117902302,0.9252857170756721,0.5078787477568928,1.3248214980226276,1.0810161465466475,1.6934982435189219,1.6182960942195885,1.3768130682725686,1.071226748161068,0.5254708659940557,0.4837853958924657,0.260726749501703,0.7696650815370143,0.9309734874827785,1.2075587974437547,1.2270143177831285,1.0063743974176838,0.9504037419151989,1.0001811810461718,1.5623107755680246,1.2301103121004016,1.5596922584551192,1.5520748752150302,1.3765234722603354,1.173127468750812,0.8425749424664363,0.37794722797983876,0.6747726851432104,1.271229922599499,0.2857187054737231,-0.15654122858975614,-0.4237373171996112,1.0335637955069321,1.2731845259025758
acomic.wav,0,-0.0789206642354135,0.13503080441094603,0.3341140269314243,-0.7690795190284256,-0.8091483242776335,-0.6334586720383555,0.32208161927344486,-1.0784978048492584,-1.4299862932112728,-0.0877503733277593,-1.2368149229041767,-1.7370387017486297,0.49241235781892795,-1.5628494187791866,-0.25935329797771794,-0.3123794752262338,-1.251066968338542,-0.14271730213730252,-0.341917449802315,-0.4332470839559084,-1.0364018294708455,-0.08071923840400999,-0.9118794417891127,-0.8254918574422859,-0.3070779715378113,-0.7339249310798975,-0.36549742218529535,-0.675484827318159,-0.11623323959631619,-0.43712629668384506,0.03404021163979075,0.19965812308011885,0.1712038123729988,0.2503665668686467,0.19511314734789997,0.08637814387528771,0.30874677742121304,0.41896560627288854,0.3498958977390686,0.864695981786278,0.407970223339813,0.5261541089605208,1.1282933405211117,0.7101129993444559,1.5639068479271976,1.4343957381328933,1.0166585544418143,0.7986926604143441,1.059342960190344,0.931080287599566,0.6997820972581389,0.7844500833358814,1.0683543783526517,1.3601347763245046,1.5334554619535943,1.1609208176648858,1.5157056458739602,0.8593106070784058,1.2262819436525285,1.1654275568932961,0.7588462182908076,0.772587310657438,0.9950050015488536,1.3434599884123233,1.5285840616339301,1.3211108050721365,0.6622558625352853,0.8121755596464991,0.44901287654513217,0.37402446370933146,0.7342800284066102,0.7599476770721751,1.009103469655839,1.0250197070864304,1.310940193909922,0.5559503730107903,0.8196627993304725,0.956073988645878,0.8779409346681667,0.6639673513086799,0.7057913602899376,0.646896871025745,0.6008072102100153,0.7127104317427043,1.528139120849309,0.7886788523318591,1.0740102241805372,0.7585061578108946,0.8178031440281264,1.1971211475080674,1.0930773057558858,1.7226076232108782,1.7195409187620283,1.7899470434469407,1.4424039927332464,0.8710551136513408,0.623176923853644,0.5899073445615253,0.6101494537058664,0.8683707459634785,1.0510967532040518,1.1306030562130696,1.0178837356079293,0.6193757497775889,0.9314853418132133,1.03598160872963,1.1071154479636094,1.284231438967483,1.2802997489652714,1.3364312246952366,1.3875737518409461,0.7042460783367834,0.29724291272996645,0.9827951761143192,0.8728101160216675,0.4058912810317055,-0.004539017160915268,-0.183962956568807,0.9432902466784736,1.024558009415927
allison.wav,0,-0.027874481037018707,-0.7927829334883435,-0.07123542693774432,-0.12249228773968737,0.6294149032623632,0.017848168059958237,-0.3897736076305231,0.1282971509996297,0.959136620219922,2.595307880792092,-0.7393911914002594,1.7872481568802956,2.1969659896937768,-0.20623916935770714,1.098093144089187,1.1504601669273113,1.0143840315754675,2.067258397584765,0.33322818716828234,1.7141754482130571,2.0101060990542727,0.8874680368667649,0.5886849584225133,1.9599925463378982,-0.2708315488009163,1.2654048399638336,1.9081043766093206,0.8871799389902048,1.7931329002710619,1.4136079197786844,2.2441280859112647,1.5276676229833006,1.6601804389842074,2.0134972750676132,1.48787296256856,2.661997723610999,2.4398786790436895,2.553615985815579,1.5736095693334067,0.6764748333947276,0.6453795071180614,0.45808595287832743,0.6300249518557604,0.7292039603056291,-1.2027020962270065,0.23344604335880667,0.009499472689424717,-0.39772422109362043,-0.1860296152733712,-0.5322500317945675,-0.10117153369273676,-0.3860623883781026,-0.3578626767298536,-0.12335489411062639,-0.3930435537658215,0.5776431911005689,-0.4147698824905308,0.42891883343257925,-0.5222785478211395,-0.1406746609462534,-0.08686170339977949,0.0857070368046101,-0.04539017868620099,-0.21297580041764327,-0.23699983920631035,-0.09432771337840375,-0.015814437742875016,0.3492028937259083,-0.09152286150408405,-0.5005087928306866,0.17294129980944517,0.42186228758248845,0.1844497786851283,0.014320842384869189,0.16481186950098997,-0.032801842424855114,-0.49205809968157704,-0.4217103876541332,-0.1860412077442871,-0.037915577509503036,0.44937870006250763,-0.49195528126752125,-0.9850399952967057,-0.011480926218333501,0.1310673201115393,-0.6967587545992925,-1.3474950546534603,0.1531573803488779,-0.32487892792035655,-0.8452967215595789,-0.08625154767549988,-0.5392093697688498,-0.6908537948491202,-1.008211036119668,-0.538406648822982,-0.021741884468725083,-0.20315399908998377,0.1575094877698243,-0.8112568133713612,-0.7525392538196498,0.48083358742881166,-0.6764193678704002,-0.8625321007142911,-1.099469227916775,-1.0709969468908596,0.19778725376507164,-0.1904668756525236,0.2799915193802992,0.42754691344419793,-0.2024131550766782,-0.522011665810555,-0.4789780384412976,0.6790812393874947,0.8044495838529891,-0.2964527445569852,-0.5775332583233037,-0.6659883435126788,0.1946438927521264,0.25060053874377425,-0.557469030997779
amal.wav,0,-0.48081540961087543,-0.9489512653258837,0.29780010974279186,-1.070126396555255,-0.7865060162684218,0.38866464975866594,-1.3631889764970246,-0.9608531152535028,0.5678983737159057,-1.075767753141769,-0.8556669715127453,0.20041581156029958,-1.203305528863466,0.10549900684413839,-0.5499838509667859,-0.1691617991483824,0.23571715737890678,0.08014051898711753,-0.45938931978409436,0.8267462687636317,1.2071989137653256,0.8789999905761442,-0.38755277634865454,0.35169257921152547,-0.6215604145455504,0.08799298786051632,0.5271301466629956,0.1545090194650577,-0.44074551288051855,-0.2012793724704886,-0.08682699460918207,-1.023297652674104,-0.569891933714039,0.3817899112302209,0.19128441323721032,1.0108312376081454,1.6292727477401798,1.1505781625190972,1.3805841899897022,1.0470550298759083,1.4115601157515025,2.8678134872507783,1.8914892650414947,1.7916155700606193,0.8245156925930957,0.6549589597782123,0.1675335312340138,0.5577040987787198,0.13772318697214264,-0.08023403263523918,-0.17019509108046574,-0.17661026296407165,-0.31439105203931206,0.09405729514168588,-0.725750069992475,0.463891926640286,-0.9623372041657648,-0.4557575896909196,-0.28874644695123475,-1.0061165013466564,-0.3735773187802127,-1.2008995771663096,-0.8959813447596875,-0.8417102412572072,-1.4410141268348056,-0.6846802731517644,-0.532794996135293,-0.19018078682987596,-0.40473245411581094,-0.319967563915794,-0.21117007605453034,-0.057431673519079594,-0.7205470330321685,-0.3272519137407483,0.22138615147034227,0.2430643008989934,-0.43022498484118704,-0.7114246885045756,-0.19660962834015547,0.07248745396847579,0.30214173220174967,-0.300651259912564,-0.3950944148805695,0.4871438445245885,-0.5990293789929213,0.05120077117454522,-0.38247449168517783,1.13201168068541,-0.18921743499776528,-1.3347686033226536,0.9323105534819197,0.5426207131302856,0.20346385471821093,-1.176309513733306,0.31246917825567144,0.32724912596700134,-0.45325544224705994,-0.4133860584329468,-0.4161034995981703,-0.2787974704374524,-0.5915539207638006,0.013911952835932818,-0.5552725610426367,-0.4187062580744439,-1.635075565441321,0.21790826095900173,0.04812558207882241,-0.530712694211457,0.3747152878270907,-0.8480367663089105,-0.9350355523425655,-1.4248750743268683,-1.0563537218751275,-0.3338565333937779,-1.068460559499955,-0.9984484356197769,-1.2235081170174957,0.2214150787809912,0.25087761955137017,-0.8272955580897475
austria.wav,0,-0.20226299361680564,-0.9144882421776945,0.46876880230521273,-0.5223113052721604,0.29985547916038663,0.11294343038384888,-0.4821671539981099,0.17353173171033567,-0.28762144850941596,0.10711470857756228,0.09616485158197911,0.295448617330233,-0.7888958216285472,0.04364855977767785,0.050454763249487514,0.18153899133613138,0.234299154352365,0.9703452694340232,-0.0999794094863739,1.5162967639027374,2.091572772727958,1.8089235469866138,0.6829141691971933,0.9332153303424596,0.5863023742440767,1.0760620236241603,0.5684377739242739,0.12156558179907825,0.206673181421285,0.6633441425042588,-0.2442788926440819,-0.73180774060914,-0.3349471080174588,0.1862536994269429,-0.13968839327629173,0.7132148570889293,-0.21515126087266148,0.7759511826346617,1.3067533253469819,-0.10465541768813659,-0.2751512962743665,0.5757772011023847,0.8707704507036385,0.9507521439508855,-0.27159548126263644,0.7197230925403783,0.14156451125033326,0.6524851856705642,0.5898504850402724,0.36146264829137953,0.6200076032695433,0.7250403012020948,1.2601386692685024,0.9192740046103336,1.0435203790801202,0.5355036956131328,0.13014262059238432,0.5347656756123743,-0.2663996277251139,-0.3562082616578014,-0.2587223535749737,-0.4167472614304113,-0.45427510777737645,-0.272010094715625,-1.0316807670136958,-0.24153259636563187,-0.262820169020976,0.03642732438424891,-0.03270201356818825,-0.4579265759793647,0.1725758275050134,1.104183925800031,0.35868221968672237,-0.10918444018594722,0.5872218117378983,1.1693017574616427,0.351017009256045,-0.3660837818538425,-0.501341322112859,0.10629026020003404,0.3272331678010555,-0.6378680319818728,-0.2515582910908503,0.02404423638585143,0.48948616055568,-0.16364810682743386,-0.5967237262582092,0.24778295740714615,0.33831296049159676,-0.9693655303736063,-0.145246534433431,0.38969816808456437,0.35800366096307223,-0.40860221068159464,-1.6218542774370874,0.44535774568190817,0.8078022097459994,-0.2973454155504113,-0.16492982068088494,-0.11181042965807532,0.5567611605860663,-0.8400573293376101,-0.5004436191211284,-0.45737791968386643,-0.14673800045242222,-0.11743181490982192,-0.5383614181738539,-0.017907110921433544,0.3595972986294556,-0.3067785000474627,-1.2584263853131075,-1.21992147547274,-0.7387148731333776,0.19883437009490104,-0.8108076480865536,-0.8457193898494811,-0.9212225795448679,0.37500423147220796,0.3194359519951779,-0.6203728706707609
bagpipe.wav,1,0.9891101513294281,-1.9589799327956647,-0.8280467456855425,-0.9394210405603607,-2.009168421960628,-0.22166360013238515,-0.7596772325174409,-0.794892404848474,0.5628897289857124,0.998927205283962,0.15814191109508088,0.37988776688945985,1.1054922303242418,0.13263733850194445,1.5529414137388762,0.32732667763680895,1.3619640248495994,1.7033618532922334,0.5666371325091244,0.7056382958478334,-1.0573715193417776,0.9975740050564389,1.8829486249411092,-1.1031683525144116,-1.3184123440425355,-1.6045781854342054,0.8004507522836068,1.2838219426995232,-1.3745900531693103,-2.0897572718159054,1.8973915977977032,2.5162416659721094,-1.8666771114627145,-0.6554142462593893,-0.5902701156540845,-1.720003753917544,-1.6097892016251327,-0.6165198357142918,0.9335732204510593,-2.460691063634371,-1.47509965612393,1.7112486255751478,1.1415784916874212,1.506520552393458,0.21452233896015035,0.985158848746889,-0.7735968843320242,1.3900135498642467,4.32857803923791,0.030621739313140186,-3.098052878227503,0.41194996323054484,3.7696232907134526,0.8292992082809058,-0.21464518738750527,-3.7812684635556115,-2.4862158458692143,-3.096817742545592,-1.247889803037161,1.8355420748009188,5.229780861679578,6.947699241287252,5.927796489727906,5.1728679827486665,1.8758361771539418,-0.6818496228853652,-3.393561701744732,-1.5754565367183908,3.806680306707735,1.4038174093907585,-3.9053069243611027,0.689851681684241,2.5643503311954694,1.6144411941601167,2.3366663894735518,-0.18991488503142007,-0.4955225104898955,-1.1558557080951828,-0.6425803794889613,3.225956668569546,2.2103276247074657,2.3020793353681115,0.8502998691281342,0.3085803646420622,3.1850758360215,-1.0186734480928383,0.846375885329664,-0.09650066029859712,-3.0402531249012457,2.2009733494621693,-1.7242953851444098,1.0340396977036235,-1.1465861022675274,-1.0228126373569135,2.691480213684757,-0.05873206956299049,0.5250470397679056,-4.770717976032056,-0.7289517480429495,4.6701497373006555,-4.248934312286428,0.6973896463964542,-1.8206035413158386,0.9465038057169306,-0.9394313528325327,-1.5312454822152648,0.3715880158077205,-2.879706259194135,-0.18023872355816253,-0.8969193472008112,1.8387386253694393,-0.6599803330717852,-0.7354329263489803,2.7097175312120974,0.4157817260817003,-0.6353938389441743,-0.8418494906346301,2.198116114928299,-1.2180342895321206,-1.9105400988207955
ballad.wav,1,-2.2054896519207077,2.6889315105629805,0.10573136386689455,-2.099405884212843,1.005688226522648,-0.561488936043514,0.01563708953041201,-1.372656568114473,-1.0704991109182105,-0.9988028571029234,-0.06029300198928408,-1.212840127363407,-1.0937576214758211,-1.0084726315026693,-0.3008453572534231,-1.155108362739979,0.3328498460925052,-0.5840792541838935,-0.033589866712107244,-0.4565695659948095,1.7135271561786602,0.3196598153019404,1.462331245951212,0.05216794125436645,0.007434285237259289,-0.9905257903639505,1.7383547676939333,2.4992477680693175,0.07909644373705257,-0.2918960503428825,0.43837115433876406,0.7811851716793092,0.014970546563183824,-0.3926996586584213,-0.5207033344645647,-1.1927208934327735,0.024893483896858776,0.5349869782201515,2.8736422824882832,1.4667734047098158,1.775173786934343,1.2887039688767568,1.6017998562013234,-0.11867711639362402,0.08752331729977322,0.27277274151137165,1.088743153012329,-0.06317377955915388,0.3375954083471691,3.061815764046642,2.2177243665182687,1.2616722671816964,0.44637514553905006,0.6182913887101834,0.15551635807530548,-0.2823086980037662,0.6227885519626156,-1.3342884701389148,-0.1100009263560455,0.6426517781673472,2.028485561551572,1.3786517755192171,2.213161492228754,1.2498858020566397,0.4547319908786523,1.8632813634682217,1.6660956620897243,-0.713518167431013,-1.257793699036532,0.12968953402181954,0.29417842239904823,-0.5682953533369827,-1.7802909209564095,-1.268971399689763,0.6444570488254407,2.0634245462537324,2.5066381163906053,0.8356914176176414,1.922413552823114,0.3323718746481148,-0.5010322153941906,-1.216296943424554,0.3298159216776557,-0.08311880146784417,1.9427441899342524,2.5325902972385017,-0.4971343107219718,-1.4453773182715042,0.18901652435154875,2.838809544204841,-1.0880107200738056,-1.416332502938501,0.4813059132106369,0.8625512580659387,1.6283820587532327,5.130089717470815,4.185333733550646,-0.1725607031438943,2.0431492529060913,1.497389571605427,0.14970863659482264,0.1916490692979856,2.420608372740393,1.9701132036671016,1.3494654564662092,1.637412101626516,0.7502264931460338,1.3641630882445557,-2.154919485745492,-0.2668824643697495,-1.7732594201243876,0.34022262973921147,4.926596051825802,-2.691132315798666,-3.961505417700609,5.439744373077411,5.18954359445514,-3.393100879347904,-2.1630562420164545,0.8779069112081018
bartok.wav,1,0.7424371852923176,1.0735380130418193,-1.8769756277871428,-2.0110234967615783,-3.181811069707052,-0.8100050215740338,-1.9010901399857525,-2.2023805766982734,-1.894853594080229,-2.3244552938085334,-1.258098165070322,-0.8980497601535198,-1.3889356213113595,-0.7234038314824676,-0.4958318904186287,0.325430241982405,0.47712623876313137,0.33130225399660296,-0.6975281788878849,0.14644110754571765,1.0448464174903094,1.7003382766673867,2.5220654923608063,1.2158912893493714,1.5624620463234193,2.0450218267201947,1.8988309820323743,-0.33480523064426376,0.0580010258795148,0.6068940806936254,1.2659719264378844,1.5260785982953542,2.34709979346315,1.9106926737187897,0.9768594120484706,1.5108567586057826,1.6242730348345782,0.7147346694435767,0.3577901606768709,-0.4796261168186845,1.1324006424883775,3.969861998694428,1.478683568078974,0.06328494441675851,2.5279496166096154,1.0198702306784,-0.15032134977648406,-0.012454529870086188,1.6209454084906625,2.196438601055816,0.23468183305008147,-1.4816185795437544,-0.4541079241989752,0.5902455488738092,1.6578158910530958,1.0403479217676743,0.7564243053197095,0.34892494523359274,-1.8103553958321421,-0.24697339665825188,2.0821939586068874,1.2891598760189928,0.16996123671532737,0.2698093423591068,0.06969902917183146,0.283701633233459,0.4723050862348976,1.5676459681486492,-0.3167171318966792,-1.412204543980802,0.04762161462342716,2.4978287305248568,2.1673283371662992,1.3885312220075607,0.6056654803737733,-0.03532080468839038,0.8879441598532876,-0.000986238806089364,-0.3835072996940271,0.3198568386988701,1.1401560078071502,1.9343194034760642,0.22966232196718386,-0.7675056562177051,-0.21885307406621216,1.1666528544873827,0.6224719789837915,0.18833114209997595,1.512419184421116,-0.8626661920289771,0.4101424920003824,0.35203975160028145,0.3220098614426301,-0.4466499762247709,-0.13275200872706744,1.1504957003015661,-0.19176884672912503,2.4790094668113642,1.8532537256548334,0.3532605343841316,0.02563406504595851,2.084957652475026,0.9431270597292842,0.19940362577710696,0.7203010199621671,-0.30046151314459546,1.2333269140944783,0.04645573884943237,0.42969763378319087,2.1314379622228357,0.9868008982907008,1.7843240267913252,-0.6146591751702477,-1.5966288090031533,-1.0564856075134035,0.4386481031131293,0.8791906017303316,0.991703123705425,-2.4873005992179986,-0.6421997276245078
bathroom1.wav,0,-1.705730079516263,0.7769735802940567,-1.179691074826124,-0.5438747868432882,1.162540712511481,-0.7520901986588066,-0.5729930735794991,1.7557761746645313,-0.17376028195769716,-0.3316130338831509,1.1036335685483931,-1.2466097608192233,0.3353142150396565,0.5027888915262497,-0.9198468985843968,-0.15615845315760962,0.10911628916490022,-0.5348826744880895,-0.059371136219335006,0.021591207552594915,-0.2328433511864191,0.1685956986936223,1.1860800572486339,0.18210385160336753,0.8098781439876553,0.0586848107739484,-0.1500767410202722,0.8366857400985673,0.6730544186719368,0.03802952431371533,0.8081020863393297,0.6707868218663454,-0.021271969309377144,0.5425065547586616,0.5835176243200975,0.7603049680719219,1.6915717461862896,0.7106528315242066,0.3518323018123305,0.5471107775930666,0.18217679229362957,-0.14611286265553314,0.23060548799558778,-0.19922874461132073,-0.023598008475159152,-0.09185731481334752,-0.4060962335251078,-0.448303007984276,-0.15113505468100086,-0.190904340388124,-0.3042099118776055,-0.4844075580037895,-0.8067337393360476,-0.7716530663775196,-0.3881516762174595,-0.5844442140184973,-0.6811479848112989,-0.631213771288837,-0.8068486448031714,-0.7685831816508175,-0.8733376662139272,-0.7881995784303877,-0.6146271654779968,-0.8478371561344422,-0.7496327117804678,-0.7553853524250771,-0.5353271142899757,-0.7863198768481152,-0.33361991133961916,-0.4772233890467499,-0.7785120286435163,-0.7638115310141421,-0.8106406425211549,-0.8781037214175891,-1.0921599564867783,-1.3564179711163213,-1.0453013562493076,-0.8345505552943148,-0.6579468635227096,-0.9165505760688751,-1.0312832786853452,-0.942800521490308,-0.8417873916420288,-1.0945961491779514,-0.613982219456424,-0.872368252712795,-0.5052104437195023,-0.6325278171963109,-0.5900743472600128,-0.2356941119284477,-0.7743504722503755,-0.23739000381732536,-0.5904933059313237,-0.4349848109339782,-0.5161122879730966,-0.3603704056629648,-0.3224425793667291,0.00301255643480263,0.10547942209224986,0.033249751029477435,0.11373059771212536,-0.246739706432045,-0.21322897538684388,-0.31807434859550865,-0.2692969964959608,-0.20850598728141145,-0.07325269688151827,0.1452687437370971,0.48708881259690956,0.4470962271801032,0.4440887094443163,0.9264983636958896,0.004436115388887709,0.5733686374661212,0.9112277807424791,0.6468481054281322,-0.2629195551178709,-0.21144586385127,0.9073501095966057,0.595860549200721
beatles.wav,1,-0.6786497648265134,0.1814712157548036,1.383611651005645,2.950742119594801,0.607708911361105,2.276036538602517,1.8860964544097893,2.188286465276187,1.383765056007554,1.7531024288360422,1.0739198522913214,-0.197157326854512,0.38217926401306895,0.0773465726883389,-0.7010211309316048,-1.384802077275796,-1.3190052661073333,-1.1471606365905689,-0.9120473511448418,-0.04234290179193947,0.1538787080697144,-0.6478488550378885,-0.839343871822539,-1.6605167651458128,-2.0877121213777983,-0.9427135528351628,0.6055797350719492,-0.9349823310738451,-1.8646492249198852,-1.4765132174574194,-0.8522542679576318,-0.9188593637307327,-1.1629154030619884,-1.6126443813586497,-0.9764665683710337,-1.222432730801098,-0.9417423042820521,-1.3392461620148854,0.11823424624668687,1.2710084966632618,0.15361718525877252,-1.187516496426088,-0.706228598541439,-0.044117826593840545,0.8146378922010312,-0.3436361407884988,0.6378491851469497,0.7722284100996987,-0.3857200181882479,-0.6670307303535181,0.3061354272825029,0.8002325288967742,-0.4603578240887174,-0.37746092493458094,-0.24068828914678222,-1.3796999423895262,-0.4785339098611189,0.46395961385631423,0.5714516230220356,0.26728593114192656,0.7677699262476776,-0.03659738688422148,-0.5832732423291882,-0.15485869023779772,-0.051086495120870996,-0.7374396364851561,-0.7613694968598773,-1.2478107451217069,-0.46412762592668566,-0.08290757003981744,-0.44302806151720586,-1.5581740391623287,-0.935246031536889,-1.1370565870046396,-1.4426503732724174,-0.7343505107016747,-0.3912857578031978,-0.161612711504337,0.18144621497524882,-1.281809462400972,-1.5068682896691465,-0.4801255689467509,-1.3291807807541367,-1.3168046613785518,-0.6506240215568703,-1.7986840226976009,-1.495824525791657,-1.6774194438656929,-1.4563062001139015,0.8030381440731985,0.33260228862777297,0.9647882105574439,1.458341889428632,1.0122067906428645,0.9836757817364051,0.10784379920387868,-0.042935131270162755,0.6869897928959267,-0.3276922549930095,-0.5352965906258473,-0.7067261351510327,-1.1588398756528906,-0.45289040047098494,-0.28578994022297494,-0.906212733046814,-1.4617174145381016,-1.2707113951557734,-0.566493283604106,-0.8477287707144964,0.3020940567727993,-0.20280821695664858,-0.7578177466780214,-1.0076520166660068,-0.729475096897882,0.18665394058287277,-0.44102913773540275,-0.8900680938589373,-0.9020044712636592,0.2719523579831297,0.17543281430824464
