PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,PCA48,PCA49,Music,Filename
-5.382670193581409,-1.4080194328388045,-0.2671901573294186,1.1046575647802903,-0.05585696186887482,0.6978800032445767,0.5038108399352438,0.6010282538119402,0.6036814550525097,0.22039121693560573,0.22179516364992,-0.2829611421432441,0.30890142341759175,0.06529336674935331,-0.6051380209594545,-0.41493986394646487,-0.5658090286741427,0.1603259736594565,0.09838396882611608,-0.2956239984300401,-0.8781496336796624,-0.11465864930894223,-0.23469780848717806,-0.9886604404241837,-0.1603236730015138,0.22002175438725521,0.11450222737109471,0.3951707477808309,0.2638346244988332,0.40417446463475615,0.23508917478719682,-0.21378357329579306,0.09629886290672979,0.3104287483319911,0.05683426451703757,-0.14242141294246538,-0.2517856271759878,-0.22539593484026235,-0.10118247058857655,0.13648097032500014,-0.0056600827206212435,0.08943702989319385,-0.09033107963040296,-0.12654306647049088,0.22298521250874953,-0.39129537459772973,-0.040959781254475074,-0.06462716502865554,-0.16556935358881342,0.03515705769720112,0,acomic2.wav
-3.2274119035954216,-0.6719662084258742,-0.5579318915004987,0.16952039885305953,-0.5130110253782013,-0.4857248651230849,0.5725062036569933,-0.9948305382264118,-0.40796530921635527,-0.23318041617874724,0.22319930012766662,-0.6950758339689735,0.5123484740293367,-0.05641466306780055,-0.5252253818796297,-0.4236184764811259,0.19459869359433946,0.7342897671589862,-0.21983526443201254,0.09724550351644622,0.34952963025779626,0.22787919716450988,0.5670725573967286,0.02302098396088407,-0.014147482863497058,0.019770119845154314,0.12616992160185814,0.2332191644319842,0.31163401962569864,-0.1902307466045219,0.08982690644888265,-0.44140711287315987,-0.3458295809446731,-0.32028182053145116,-0.21056438676462522,0.3997241946571434,0.09102126135613679,-0.5081254758493304,0.08644656590614305,0.4754336236558436,0.09730636594481541,0.02302759810871337,0.23728972886983052,-0.309417659801454,0.03332583850468407,-0.07764270976265887,0.3233955624233637,-0.0693892784256791,-0.49921522355564596,-0.010355703000218425,0,acomic.wav
-0.6215932267662793,-1.3906427009573243,-0.5149433781109399,3.923673672414144,-1.0279728911295354,0.38035079078302436,0.8724911362287237,1.1378226107668257,-0.21709125059100676,1.4924500161815335,-1.6689395695366687,0.8869828260954011,0.07625898892259395,1.0725819911494283,2.272453926544636,0.359080973663954,-0.9660950427630822,-0.9900212875088877,-0.6995789045376467,-0.12023055998585983,0.16843345393738363,-1.4178944451013842,1.3507522796080067,1.4454726145229728,-1.4260840729482962,0.4448347171536193,-1.6516902032057879,0.8339278799408046,4.09731548223823,-0.04327777837473549,1.4626863118579732,-0.6751908960970296,3.158905797341095,0.32937258513553613,1.9606312133651833,-0.5463106519796702,1.362639881910903,-0.7816497987576168,0.6569762809072055,-0.38599957357486014,0.199282656307093,-0.7885727610040052,-0.024066018277406225,0.10347007938178317,0.01367606194367173,0.6307808897500703,-0.2538377087312734,-0.10835904775730028,0.08701542563835117,0.18093184531357526,0,allison.wav
-4.323109443512777,-0.37021531959313975,-0.6054606366230539,0.5898515517670874,-0.23242835560309488,0.33902051170575664,0.8095314910705169,-1.5509043061834988,0.5139671086533617,0.5330954558948184,0.08295431739871528,0.10851487420482074,1.0482843094069072,0.05352300798286636,-0.47323512152217184,-0.2170161114053177,-0.4866766391085581,0.0766007561872607,-0.6837093070100206,0.5518851401287225,-0.39913383941523134,0.48788937772511703,-0.5919032391649512,-0.17600626826005092,-0.13061804799540305,-0.5780576151090439,0.14859799764932183,-0.17662350606714425,-0.4673765457909321,-0.2386441572568521,-0.5196448111500478,-0.22525304134739202,0.46693234490521357,0.4439185412266264,0.6190868517213224,-0.1167061761371822,-0.24210049394459035,0.04806281137080126,0.27079582020898973,-0.175936343284412,0.06422623372217105,0.09339416120257041,0.06845505457390413,0.03739424549741752,-0.6216473904169593,-0.004052293889347404,-0.44980674073863425,-0.16007065968645567,-0.15762175556085536,-0.013166403868446478,0,amal.wav
-0.5034496521715355,-0.8829485602425249,-0.4740976405452067,1.5544663518792519,-0.35147672402604635,-1.2458276412735687,0.1904700712454555,-0.7079880430913748,0.38278254853989063,-0.5834873108582758,-0.8485893841323647,-0.3761462316648182,-0.2915877041559013,0.3388018980859727,-0.19270206893050254,-0.062083015173807515,-0.839799975055506,0.23230710749985647,0.48644982074783655,-1.0246421462566138,-0.3541561669261394,-0.19626437031074861,-0.25877051792184175,-0.04408452972305184,-0.11585654505484792,-0.19013229989710276,0.7860398994048738,-0.19431490191153158,-0.0457527351101397,-0.8362341234260477,0.0091318681100762,-0.05764530357686432,0.008837592436615659,0.16119962242685873,0.5069461078666366,-0.3887215456295248,-0.07754742851199081,-0.21368033198133482,0.06762700268187434,0.004437141771537347,-0.08844242261743965,0.28731689650523107,-0.6173411492433755,0.1958777690484335,0.17084169824836,-0.6818998400352303,0.19825440568427438,-0.26160814315969894,-0.10365241402519461,0.2505425011295139,0,austria.wav
5.6987929062229545,-0.7024001569153566,2.9317129635367465,3.2314662612515237,5.999012250069405,-1.5091319813909279,1.423034166010567,-5.941295012527207,3.9956456011422783,3.4200682852901125,4.023901650754113,-1.3143597103494995,1.4725306928398243,1.2282520318049392,7.240983600936276,-0.6240439036960771,3.9628764739850384,3.60029761139426,-0.9567058205597728,-1.3528241700658539,-0.8519902648377227,0.8483240778841857,-0.9756347074003454,-1.363739036576548,-0.10190584384266607,0.6888533862661153,-0.5173104556672798,0.9273902613721221,-0.012120954750337249,-0.9208741666551,1.71405851605527,0.8979809618295945,-0.5915804489265268,-0.6394373764712732,0.5642926703602226,0.8316803784558832,-0.3113762366258437,0.05341347253832656,-0.29502478877211785,-0.18025922026902236,0.28290655184701996,0.27301576993174786,0.07571113425149802,0.49014482288614525,-0.07103964505308957,-0.07285605715489031,-0.059506390819257404,0.11687161905994897,0.08890946570692423,0.06589266920139634,1,bagpipe.wav
-5.920752797837761,-0.16824188082521518,-0.8493855454051877,-0.013826808181268758,-0.8876549938246453,0.15401853682713404,1.015479727491887,-0.7955449091820971,-0.19035390765538668,-0.2366619242027549,0.44644518643603204,-0.3440523413891042,0.2536716915324897,-0.39810927960218634,-0.940537389684608,-0.9922123846365626,1.016932573231878,-0.7633479675277027,-0.3535871133309199,-0.2258251690553122,0.7862518242797477,-0.6990096396066194,0.41210818871992116,-1.7440230132287151,-0.1603548207784237,0.2180188890985642,1.154414590410657,2.051212140817834,-0.1313003956107385,0.2561750662421765,0.11531851044935368,-0.222654041808652,0.2759738419868292,-0.6438501651538505,0.22361674834457523,-0.5503505629509802,-0.1386494477827517,-0.28144651266662435,0.0862160212401493,0.5560281206273515,-0.015651020679905744,0.2827227581052363,0.06896643845912002,0.1532595013831775,-0.1260044080536909,0.24345872790042836,0.19960999831441928,0.03615111779092754,-0.5079120105599096,-0.04025311304611163,1,ballad.wav
-1.7378707979058827,1.1994168856573126,-2.115005533155974,-1.57571158605179,-0.9378430080390494,-0.4827940528153863,1.1434365541682934,-3.842918088299482,-0.09237245960785839,1.6959195818153,0.7197325298516344,0.8087734646095609,1.4796043513863293,-1.3752120529250593,-1.7071308138576173,0.0524588848555462,2.368195543458377,0.021589858810410218,-2.18922871073831,1.4591876031015665,1.6861564814523151,0.7791700430926136,0.15580977194441503,1.3494886592100435,0.46697853056040667,-1.1516891875546593,0.45981748201803274,-0.20780956168001144,-0.76910415840772,0.005368239806461508,0.1946615955596779,-0.19793134000975426,1.153672068322393,-1.6077531832492953,-0.5127099382937248,-0.21283031008990147,0.30079688008107053,-0.31488879789139734,1.605566106918135,1.341980621859736,0.11857126767085342,-0.5563494668002844,-0.29041227607456227,-0.08764085957824438,0.009554941441406027,-0.949266607151465,-0.10148165952603651,-0.9473460048711552,0.5519181696137551,0.27238025793362336,1,bartok.wav
-5.577061580987417,-0.21190229521765575,-0.46288625044172754,0.7292102553762819,-0.3749417532698577,0.3105957786730106,0.6504059680014986,0.0719672799332641,0.8058889165780352,-0.07352912513777106,-0.31120995544625074,0.522984179704155,-0.6689123671774867,-0.4621760408345133,0.28173128012625753,0.04144416649865737,0.8557979227160752,-0.36035788295937854,0.7793121740469072,-0.06295387654014603,0.09399072391616052,-1.4618476248224976,-0.2987615172386214,-0.14258424216595855,-0.2013547935626672,0.05157415995058043,0.7583322038337212,0.8440929211861142,-0.6546382581370094,0.20233341629730467,-0.28428808470065553,-0.1250007730226544,0.14694366858495667,-0.4230656367365018,0.08628897872970025,0.23657769808930343,-0.025497283610565302,0.6267746157492282,0.26486653903801266,-0.28817209691607243,-0.08597990901402616,-0.10303069994261925,-0.19150067722146996,0.044698144527118476,-0.2908534451918818,0.24042219934682246,-0.34200912981131487,-0.2504429901355817,0.1651861896402685,-0.34356957439632513,0,bathroom1.wav
-2.916517947918505,-3.0011092608100345,2.4663704365671113,0.5673350875749206,2.8070037113886808,1.7785898029406124,-3.504026133782574,5.319701560250191,0.36211603075222154,-0.4590833625804669,-0.6912458799207581,-0.7635843704275291,-0.5571554057925774,0.3803444881217161,0.027014394530848227,0.7202354253932883,0.703926920129162,0.7605817808416472,-0.38613677673234276,2.4676973489735796,-2.069260359084131,-0.5767739876489167,0.7671765420137239,-0.5290533325001058,-0.1513618154282242,0.9600239072303205,0.4887031486659889,-1.3721822823756276,-0.585918120992822,0.522210287574433,0.6702423158049968,-1.0617422673542376,0.38391126552733973,-0.7025319309751826,-1.82260939696442,0.6511865876970956,-0.39883550850318383,-1.451439124282027,-0.23211626706677307,-0.4358570773531314,-0.09365126116617778,-0.2809176154896195,0.007712424731250096,1.2786760539614828,-1.1514862733814355,0.1341471620083013,-0.23622605643142325,0.8431338605712357,-0.5214015721845422,0.7757418184918432,1,beatles.wav
